User ID,Order ID,Order Status,Merchant,subtotal,tax,fees,promotion,order datetime,delivery datetime,Cancellation reason,NPS,Commission Rate,Is Split Order,Is Manual Reload,Delivery Attempts,Num Items
QB0E7,KNU2BHQ5,Successful,Hearthstone House,10.1,0.58,6.51,5.0,2023-01-24 09:29:00,2023-01-24 09:48:32.922293148,,10,0.12,False,True,1,1
7VF0J,M23HT47E,Successful,Zest,12.17,0.7,6.82,5.0,2023-01-24 09:33:00,2023-01-24 09:53:33.961483920,,7,0.12,False,False,1,1
9YW3D,3J5H4L1M,Successful,Thistle & Thread,19.85,1.14,7.97,0.0,2023-01-24 09:44:00,2023-01-24 10:12:07.737395040,,8,0.12,False,False,1,2
LOQC3,GX49JMZ4,Successful,Thistle & Thread,27.56,1.58,9.12,5.0,2023-01-24 09:56:00,2023-01-24 10:21:10.955867364,,7,0.12,False,False,1,3
VWY3R,6MU0D1TT,Successful,Noodle Theory,46.42,2.67,8.95,0.0,2023-01-24 10:00:00,2023-01-24 10:35:23.255615304,,6,0.17,False,False,1,5
UJZA7,M4IZEJSX,Successful,Sage & Stone,10.45,0.6,6.56,5.0,2023-01-24 10:00:00,2023-01-24 10:22:36.016596084,,8,0.2,False,False,1,1
69QAZ,EF3KNZ73,Successful,Zest,9.78,0.56,6.46,5.0,2023-01-24 10:02:00,2023-01-24 10:19:37.527639924,,8,0.12,False,False,1,1
O8M29,NHRCOSKP,Cancelled by Merchant,Brine,22.93,1.32,5.43,5.0,2023-01-24 10:03:00,2023-01-24 10:21:15.428633658,Weather Downtime,7,0.2,False,False,1,2
MD6X7,AOGRUOCG,Successful,Zest,11.6,0.67,6.73,0.0,2023-01-24 10:07:00,2023-01-24 10:32:59.882516226,,8,0.12,False,False,1,2
G48RA,SWELUT88,Successful,Salt & Spectacle,68.07,3.91,12.2,5.0,2023-01-24 10:07:00,2023-01-24 10:17:17.168621400,,8,0.2,False,False,1,5
LTJ66,1FX6VB6P,Successful,Brine,19.5,1.12,4.91,5.0,2023-01-24 10:16:00,2023-01-24 10:25:43.552580706,,8,0.2,False,False,1,2
VZN2H,12XU386K,Successful,Hearthstone House,68.84,3.96,13.32,0.0,2023-01-24 10:19:00,2023-01-24 10:36:07.817643377,,8,0.17,False,False,1,6
4GBGO,2J84JY7K,Successful,The Copper Kettle,21.38,1.23,5.2,5.0,2023-01-24 10:23:00,2023-01-24 10:40:43.064488686,,8,0.12,False,False,1,3
S8K5I,JBDOR83N,Successful,Crust,12.72,0.73,1.91,0.0,2023-01-24 10:31:00,2023-01-24 10:54:37.392830286,,8,0.2,False,False,1,2
4P4JW,MAY2QNR2,Successful,Brine,26.0,1.5,5.89,0.0,2023-01-24 10:36:00,2023-01-24 10:50:42.884992644,,10,0.2,False,False,1,3
8V1ZO,5RJJTD1M,Successful,Crust,10.04,0.58,6.5,0.0,2023-01-24 10:46:00,2023-01-24 10:57:08.735135472,,8,0.2,False,False,1,2
B58YJ,4ZAMF8R0,Successful,Thistle & Thread,17.3,0.99,7.59,0.0,2023-01-24 10:56:00,2023-01-24 11:18:13.047639408,,8,0.12,False,False,1,2
K1DJR,1ITQPQ4B,Successful,The Copper Kettle,20.81,1.2,5.11,5.0,2023-01-24 11:02:00,2023-01-24 11:34:14.571235050,,9,0.12,True,False,1,1
K7IAZ,RJPGZV1F,Successful,The Willow Snug,23.96,1.38,8.58,4.79,2023-01-24 11:06:00,2023-01-24 11:35:36.373170984,,6,0.2,False,False,1,2
YT1S4,BF4I4CHK,Successful,The Copper Kettle,13.98,0.8,4.09,5.0,2023-01-24 11:08:00,2023-01-24 11:15:56.926291410,,10,0.12,False,False,1,1
B4JGR,RK2LBIMN,Cancelled by Merchant,Obsidian Kitchen,49.56,2.85,10.42,5.0,2023-01-24 11:13:00,2023-01-24 11:31:52.428615864,Item Out of Stock,8,0.17,False,False,1,3
GOM62,FWMSQ5F8,Successful,The Gilded Root,62.51,3.59,12.37,5.0,2023-01-24 11:16:00,2023-01-24 11:26:30.000000000,,9,0.2,False,False,1,6
9S3W5,I9HDGBE6,Successful,Crust,4.82,0.28,5.71,5.0,2023-01-24 11:20:00,2023-01-24 11:36:06.618924726,,8,0.2,False,False,1,1
OW2R5,CCZ90UAG,Successful,The Gilded Root,43.62,2.51,9.53,0.0,2023-01-24 11:25:00,2023-01-24 11:35:30.000000000,,8,0.2,False,False,1,3
TLCQF,RZA02560,Successful,Kindle & Cane,17.55,1.01,4.62,0.0,2023-01-24 11:35:00,2023-01-24 11:48:15.746280312,,8,0.17,False,False,1,2
P9VRN,00OYH69H,Cancelled by Zipline,Vellum,29.5,1.7,4.42,5.9,2023-01-24 11:41:00,2023-01-24 12:02:13.940855532,Merchant Not Accepting Orders,9,0.17,False,False,1,2
O8JOC,JMIC97SZ,Successful,Aura & Ash,9.36,0.54,3.39,5.0,2023-01-24 11:46:00,2023-01-24 12:00:15.451430154,,8,0.2,False,False,1,1
QQXBV,RIR48PZM,Successful,Crust,9.39,0.54,6.4,5.0,2023-01-24 11:46:00,2023-01-24 12:15:12.343566726,,6,0.2,False,False,1,1
VXD2Z,RRSJV2B9,Successful,Aura & Ash,7.34,0.42,3.09,0.0,2023-01-24 11:48:00,2023-01-24 12:06:20.896614006,,9,0.2,False,False,1,1
JZG8U,F25I887V,Successful,The Tipsy Artichoke,74.47,4.28,16.16,0.0,2023-01-24 11:49:00,2023-01-24 11:58:22.574607108,,8,0.17,False,False,1,8
A1WJ0,JL2T05SD,Successful,The Gilded Root,48.31,2.78,10.24,0.0,2023-01-24 11:56:00,2023-01-24 12:34:41.906725152,,8,0.2,False,False,1,4
A97KZ,5WC01INH,Cancelled by Zipline,Aura & Ash,6.19,0.36,2.92,0.0,2023-01-24 12:00:00,2023-01-24 12:23:12.646982664,Merchant Not Accepting Orders,7,0.2,False,False,1,1
I3PJ7,1SO4CXLC,Successful,The Copper Kettle,24.54,1.41,5.67,5.0,2023-01-24 12:05:00,2023-01-24 12:36:05.446857432,,7,0.12,False,False,1,3
17RMP,DUWAW20G,Successful,Brine,16.9,0.97,4.52,0.0,2023-01-24 12:08:00,2023-01-24 12:31:26.994527892,,8,0.12,False,True,1,1
XTAR0,A772F9S5,Successful,Obsidian Kitchen,41.67,2.4,6.25,0.0,2023-01-24 12:17:00,2023-01-24 12:37:47.989329528,,8,0.17,False,False,1,4
K9TR7,GNFOL4BK,Successful,Noodle Theory,62.46,3.59,11.36,5.0,2023-01-24 12:20:00,2023-01-24 12:35:00.845094240,,7,0.17,False,False,1,7
LBORI,3MPV9WXN,Successful,Marrow,17.92,1.03,2.69,0.0,2023-01-24 12:24:00,2023-01-24 13:01:02.538033900,,4,0.2,False,False,1,1
PV0V6,MHNEN5A3,Successful,The Tipsy Artichoke,56.85,3.27,8.53,0.0,2023-01-24 12:26:00,2023-01-24 12:41:17.018372982,,9,0.17,False,False,1,6
BD4W1,VM4JBUX4,Successful,Kindle & Cane,17.47,1.0,4.61,3.49,2023-01-24 12:28:00,2023-01-24 12:52:36.419626242,,8,0.17,False,False,1,1
EDTCX,1FVQFBDP,Successful,The Gilded Root,49.91,2.87,10.48,5.0,2023-01-24 12:33:00,2023-01-24 13:48:13.726413114,,5,0.2,False,False,1,5
DS1EE,KI9HSYBO,Successful,Vellum,24.04,1.38,5.6,0.0,2023-01-24 12:33:00,2023-01-24 13:03:03.930680652,,8,0.17,False,False,1,3
EJX5T,P6WECBCN,Successful,Marrow,15.14,0.87,4.26,5.0,2023-01-24 12:47:00,2023-01-24 13:15:26.730323520,,7,0.2,False,False,2,1
DK0Q0,GOAR1S1L,Successful,Salt & Spectacle,93.19,5.36,15.97,5.0,2023-01-24 12:51:00,2023-01-24 13:08:03.531824670,,10,0.2,False,False,1,8
SKP6R,A5TVVSR9,Successful,Vellum,25.03,1.44,5.74,5.0,2023-01-24 12:52:00,2023-01-24 13:05:20.698434660,,8,0.17,False,False,1,3
6KE1Q,FK8RR2GS,Successful,Vellum,21.22,1.22,3.18,0.0,2023-01-24 12:55:00,2023-01-24 13:02:00.000000000,,10,0.17,False,False,1,1
CDZN1,RKHBHMYK,Successful,The Copper Kettle,24.52,1.41,5.67,0.0,2023-01-24 13:01:00,2023-01-24 13:17:49.867344558,,9,0.12,False,False,1,2
E1ERV,4P3IJ2KT,Successful,Crust,10.53,0.61,6.57,5.0,2023-01-24 13:04:00,2023-01-24 13:16:43.148911548,,9,0.2,False,False,1,1
5A5XI,CPVF984H,Successful,The Willow Snug,20.07,1.15,8.0,5.0,2023-01-24 13:05:00,2023-01-24 13:33:58.471147680,,6,0.2,False,False,1,3
GKH8V,MUQM990C,Successful,Hearthstone House,9.02,0.52,6.34,0.0,2023-01-24 13:07:00,2023-01-24 13:19:42.204298242,,10,0.2,True,False,1,1
X0BJC,1G6LLECX,Successful,Marrow,18.37,1.06,4.75,0.0,2023-01-24 13:16:00,2023-01-24 13:43:32.983555698,,6,0.2,False,False,1,2
U7XX9,GPY0SE8S,Successful,The Tipsy Artichoke,51.73,2.97,12.75,5.0,2023-01-24 13:20:00,2023-01-24 13:50:39.735693558,,8,0.17,False,False,1,5
UJQ6F,033NKFHH,Successful,Brine,24.55,1.41,5.67,0.0,2023-01-24 14:10:00,2023-01-24 14:27:47.097101328,,9,0.2,False,False,1,3
XUYUC,JOD5JGK5,Successful,Vellum,28.51,1.64,6.27,5.0,2023-01-24 14:37:00,2023-01-24 14:46:33.215808648,,8,0.17,True,False,1,1
2AY7O,UD9LVHW4,Successful,Vellum,36.86,2.12,7.52,5.0,2023-01-24 14:53:00,2023-01-24 15:03:51.288856866,,7,0.17,False,False,1,2
GUO8I,X0CF861C,Successful,Noodle Theory,54.41,3.13,10.15,0.0,2023-01-24 14:58:00,2023-01-24 15:32:50.512536126,,6,0.17,False,False,1,4
BD0V0,H4TNPUTP,Successful,Hearthstone House,9.59,0.55,3.43,5.0,2023-01-24 15:06:00,2023-01-24 15:29:57.819674556,,8,0.2,False,True,1,1
Q46GA,SWK268RX,Successful,Kindle & Cane,15.91,0.91,4.38,0.0,2023-01-24 15:22:00,2023-01-24 15:32:38.105808528,,7,0.17,False,False,1,2
OMF9P,F2TBW4PY,Successful,Sage & Stone,14.29,0.82,7.13,0.0,2023-01-24 15:45:00,2023-01-24 16:01:12.609136182,,8,0.2,False,False,1,1
ZQYAH,91HQ1EOH,Cancelled by Zipline,Flux,20.06,1.15,6.0,0.0,2023-01-24 15:51:00,2023-01-24 16:16:51.046164534,Item Out of Stock,7,0.12,False,False,1,3
KK2AB,3ERNYQH5,Successful,The Willow Snug,20.0,1.15,7.99,0.0,2023-01-24 15:54:00,2023-01-24 16:52:18.863198934,,5,0.2,False,False,1,2
V0XT9,ZLLC45EA,Successful,Vellum,41.15,2.37,8.16,5.0,2023-01-24 15:56:00,2023-01-24 16:13:57.669086850,,8,0.17,False,False,1,4
E9NY3,I6E1BYJ4,Successful,Obsidian Kitchen,59.58,3.43,11.93,5.0,2023-01-24 16:10:00,2023-01-24 16:24:53.207897850,,9,0.17,False,False,1,5
TU7FB,E7GJ81DL,Successful,Kindle & Cane,22.11,1.27,5.31,5.0,2023-01-24 16:11:00,2023-01-24 16:24:40.166540454,,7,0.17,False,False,1,2
PLHS9,ARXX7QSW,Successful,Kindle & Cane,20.24,1.16,5.03,5.0,2023-01-24 16:13:00,2023-01-24 16:30:39.879322620,,8,0.17,False,False,1,3
C781H,CZVL3XKK,Successful,The Gilded Root,46.48,2.67,9.96,9.3,2023-01-24 16:19:00,2023-01-24 17:08:24.150361668,,7,0.2,False,False,1,4
BYEZD,U6TJ2PKK,Successful,Fork in the Road,37.3,2.14,7.59,0.0,2023-01-24 16:45:00,2023-01-24 17:02:40.743085020,,9,0.17,False,False,1,4
E7XQT,M7U4AKUN,Successful,The Willow Snug,14.33,0.82,7.14,5.0,2023-01-24 17:00:00,2023-01-24 17:31:40.378687836,,6,0.2,False,False,1,1
7YT2M,YKOQ3ZCG,Successful,Marrow,16.09,0.93,4.4,0.0,2023-01-24 17:02:00,2023-01-24 17:14:07.052168412,,6,0.2,False,False,1,2
EH5SW,UGABIMI0,Successful,Sage & Stone,8.45,0.49,6.26,0.0,2023-01-24 17:06:00,2023-01-24 17:42:29.738840400,,7,0.2,False,False,1,1
RIMVN,QJN32DKN,Cancelled by Zipline,The Copper Kettle,21.01,1.21,5.14,5.0,2023-01-24 17:09:00,2023-01-24 17:41:05.178839202,Weather Downtime,6,0.12,True,False,1,2
GH6M3,5TM1MTCH,Successful,The Willow Snug,19.94,1.15,7.98,5.0,2023-01-24 17:15:00,2023-01-24 17:36:16.329195090,,6,0.2,False,False,1,1
8PGBZ,72VFW17V,Successful,Crust,6.27,0.36,5.93,0.0,2023-01-24 17:18:00,2023-01-24 17:33:36.519671064,,9,0.2,False,False,1,1
50CEH,YJ9UI8NN,Successful,Crust,14.63,0.84,2.19,0.0,2023-01-24 17:22:00,2023-01-24 17:51:39.387571794,,9,0.2,False,False,1,2
JR0FZ,Y7E5RXRM,Successful,Brine,23.04,1.32,5.45,5.0,2023-01-24 17:25:00,2023-01-24 18:36:42.649908972,,6,0.2,False,False,1,1
HEJLA,C0XEF6A9,Successful,The Copper Kettle,18.04,1.04,4.7,0.0,2023-01-24 17:29:00,2023-01-24 17:36:04.942471164,,7,0.12,False,False,1,1
LBLWV,PNDXMZ2C,Cancelled by Zipline,Noodle Theory,21.73,1.25,5.25,5.0,2023-01-24 17:43:00,2023-01-24 17:55:44.234899602,Merchant Not Accepting Orders,5,0.17,False,False,1,2
V6CKM,WYRL6637,Successful,Hearthstone House,21.79,1.25,3.27,0.0,2023-01-24 17:48:00,2023-01-24 18:01:30.173634780,,7,0.2,True,False,1,1
F124V,441MJDQ5,Successful,Aura & Ash,9.34,0.54,3.39,5.0,2023-01-24 17:54:00,2023-01-24 18:21:40.420909638,,9,0.2,False,False,1,1
7GT76,MI0UI02K,Successful,Aura & Ash,10.79,0.62,3.61,5.0,2023-01-24 17:56:00,2023-01-24 18:15:37.948461324,,8,0.2,False,False,1,2
X0GWH,FRODQ4AK,Successful,Fork in the Road,59.46,3.42,13.91,5.0,2023-01-24 17:59:00,2023-01-24 18:11:43.690773618,,9,0.17,True,False,1,4
F36ZP,2TEKI484,Successful,Marrow,24.37,1.4,5.65,0.0,2023-01-24 18:02:00,2023-01-24 18:14:09.012648708,,4,0.2,False,False,1,1
I5HO9,X5130PD9,Successful,Marrow,20.28,1.17,5.03,4.06,2023-01-24 18:02:00,2023-01-24 18:42:53.964195882,,6,0.2,False,False,1,1
ZCUCT,DRRA5YU3,Successful,Noodle Theory,58.54,3.37,10.77,5.0,2023-01-24 18:02:00,2023-01-24 18:24:19.006900236,,6,0.17,False,False,1,6
4LMCT,YFHJFC6A,Successful,The Copper Kettle,19.16,1.1,2.87,0.0,2023-01-24 18:03:00,2023-01-24 18:12:13.022331348,,9,0.12,False,False,1,1
RDPXD,HKVXAMLN,Successful,Flux,18.27,1.05,5.73,0.0,2023-01-24 18:09:00,2023-01-24 18:20:41.516723676,,10,0.12,False,False,1,1
J35VL,1ZF7XU73,Successful,Kindle & Cane,16.92,0.97,4.53,5.0,2023-01-24 18:17:00,2023-01-24 18:30:17.710993644,,8,0.17,False,False,1,2
RBN62,ASZ6E3TF,Successful,Vellum,25.18,1.45,5.77,5.0,2023-01-24 18:29:00,2023-01-24 18:43:09.244398546,,10,0.17,False,False,1,1
AZQ4X,IZOO20W4,Successful,Aura & Ash,9.07,0.52,1.36,0.0,2023-01-24 18:33:00,2023-01-24 18:42:45.217041630,,8,0.2,False,False,1,1
HYEXF,4XUTZ7JC,Cancelled by Merchant,The Tipsy Artichoke,52.41,3.01,7.86,0.0,2023-01-24 18:38:00,2023-01-24 18:47:48.919074258,Item Out of Stock,9,0.17,False,False,1,5
QBEXG,7BD0E8C6,Successful,Crust,12.01,0.69,6.79,2.4,2023-01-24 18:41:00,2023-01-24 19:34:46.355769924,,7,0.2,False,False,1,2
C4SX2,7AA60O4Q,Successful,The Willow Snug,18.48,1.06,7.76,5.0,2023-01-24 18:42:00,2023-01-24 19:11:05.091204366,,4,0.2,False,False,1,1
JZC58,9VVMFT5I,Successful,The Copper Kettle,18.67,1.07,4.79,0.0,2023-01-24 18:43:00,2023-01-24 18:56:23.218872924,,10,0.12,False,False,1,1
ZCECE,YBKHTAB9,Successful,Marrow,18.83,1.08,4.81,5.0,2023-01-24 18:43:00,2023-01-24 19:12:47.897308440,,7,0.2,False,False,1,2
XUYUC,YLQFSDA8,Successful,Obsidian Kitchen,54.47,3.13,8.17,10.89,2023-01-24 18:45:00,2023-01-24 19:02:49.153899306,,7,0.17,False,False,1,5
SXLSU,7NSZA2YH,Successful,Sage & Stone,13.4,0.77,7.0,5.0,2023-01-24 18:53:00,2023-01-24 19:03:27.043866108,,7,0.2,False,False,1,1
VQT3G,2KQVB3LT,Successful,The Copper Kettle,18.48,1.06,4.76,0.0,2023-01-24 18:53:00,2023-01-24 19:00:00.000000000,,9,0.12,False,False,1,2
VH7KA,YCVPR3SO,Successful,Marrow,22.24,1.28,5.33,0.0,2023-01-24 18:57:00,2023-01-24 19:15:54.979010058,,5,0.2,False,False,1,3
NZ9JN,PVYFSX6V,Successful,The Willow Snug,21.4,1.23,3.21,4.28,2023-01-24 18:58:00,2023-01-24 19:20:30.930432774,,5,0.2,False,False,1,3
M2XIP,YOF4RPL1,Successful,The Tipsy Artichoke,55.68,3.2,13.34,5.0,2023-01-24 19:01:00,2023-01-24 19:16:34.083511854,,8,0.17,False,False,1,6
486I3,DSFFQ0NE,Successful,Thistle & Thread,16.17,0.93,4.42,5.0,2023-01-24 19:04:00,2023-01-24 19:11:00.000000000,,10,0.17,False,True,1,1
CD21W,HHAE332L,Successful,Aura & Ash,11.05,0.64,3.65,5.0,2023-01-24 19:08:00,2023-01-24 20:04:49.696072086,,4,0.2,False,False,1,2
X717H,MNP574J9,Successful,The Copper Kettle,12.3,0.71,1.84,0.0,2023-01-24 19:11:00,2023-01-24 20:05:40.340960772,,5,0.12,False,False,1,2
2KNFT,NPJJSSFX,Successful,Crust,7.96,0.46,6.18,5.0,2023-01-24 19:19:00,2023-01-24 19:39:32.446424898,,8,0.2,False,False,1,1
MD6X7,MUU0F9CQ,Successful,Hearthstone House,49.04,2.82,7.36,0.0,2023-01-24 19:22:00,2023-01-24 19:38:39.335962332,,10,0.17,False,False,1,4
GCRKF,0VNROPEO,Successful,Brine,19.1,1.1,2.86,3.82,2023-01-24 19:23:00,2023-01-24 19:35:23.920440492,,9,0.2,False,False,3,2
QXPH1,Z8328AB5,Successful,Hearthstone House,10.17,0.58,6.52,5.0,2023-01-24 19:25:00,2023-01-24 19:46:57.653486988,,8,0.2,True,False,1,1
2KYT5,YTOY7WPG,Cancelled by Merchant,Marrow,25.56,1.47,3.83,0.0,2023-01-24 19:28:00,2023-01-24 19:51:15.917198280,Item Out of Stock,6,0.2,False,False,1,2
GDEJ3,LS9ADBAV,Successful,Salt & Spectacle,61.93,3.56,11.28,0.0,2023-01-24 19:32:00,2023-01-24 20:02:45.413751390,,6,0.2,False,False,1,5
GCRKF,1SR8CPEN,Successful,Vellum,31.01,1.78,6.64,0.0,2023-01-24 19:36:00,2023-01-24 20:01:58.366181478,,7,0.17,False,False,1,2
B07G2,LZ0ABYQ7,Successful,Crust,9.33,0.54,6.39,5.0,2023-01-24 19:43:00,2023-01-24 19:53:44.875699512,,9,0.2,False,False,1,1
0DEOE,E4LMU6H2,Successful,Noodle Theory,51.42,2.96,9.7,0.0,2023-01-24 19:45:00,2023-01-24 20:02:29.372446146,,8,0.17,False,False,1,6
LJC6W,5E0FNVDH,Successful,Hearthstone House,42.52,2.44,8.37,5.0,2023-01-24 19:48:00,2023-01-24 20:28:03.407178240,,6,0.17,True,False,1,4
XCCSG,VCM2CD1W,Successful,Marrow,11.57,0.67,3.73,5.0,2023-01-24 19:48:00,2023-01-24 20:22:54.622219740,,4,0.2,False,False,1,2
HWEKQ,HQDXVNIU,Successful,Salt & Spectacle,40.97,2.36,8.14,0.0,2023-01-24 19:52:00,2023-01-24 20:01:25.512153072,,10,0.2,False,False,1,5
OS6ZL,XYHJY2EB,Successful,Vellum,37.03,2.13,7.54,0.0,2023-01-24 19:55:00,2023-01-24 20:08:05.086616244,,10,0.17,False,False,1,3
A7QY8,ELXYB9ND,Successful,The Willow Snug,17.15,0.99,2.57,0.0,2023-01-24 19:58:00,2023-01-24 20:20:50.361379470,,6,0.2,False,False,1,2
D5OBQ,C2F8J7JV,Successful,Sage & Stone,8.95,0.51,6.33,5.0,2023-01-24 20:05:00,2023-01-24 20:21:08.712396822,,8,0.2,True,False,1,1
WSM91,2812T8B8,Successful,The Social Sieve,36.13,2.08,7.41,5.0,2023-01-24 20:06:00,2023-01-24 20:29:47.767915716,,5,0.2,False,False,1,4
9OINU,6SO8U5VD,Successful,Sage & Stone,4.72,0.27,5.7,5.0,2023-01-24 20:19:00,2023-01-24 20:44:46.831979514,,7,0.2,False,False,1,1
KIKSM,P0OI8U4F,Successful,The Tipsy Artichoke,48.55,2.79,12.27,0.0,2023-01-24 20:22:00,2023-01-24 20:39:41.280651576,,9,0.17,False,False,1,5
2CQBY,7IX5NX6E,Successful,The Willow Snug,15.61,0.9,7.33,0.0,2023-01-24 20:36:00,2023-01-24 21:01:40.997688852,,6,0.2,False,False,1,1
2NR1P,PIEFML3E,Successful,The Copper Kettle,21.17,1.22,5.17,5.0,2023-01-24 20:52:00,2023-01-24 21:03:15.843098628,,9,0.12,False,False,1,1
EQ1ZQ,M8OSVC1U,Successful,Aura & Ash,11.11,0.64,3.66,5.0,2023-01-24 20:54:00,2023-01-24 21:11:52.901924772,,7,0.2,False,False,1,2
BWGMP,ATV82HK8,Successful,Marrow,22.29,1.28,3.34,4.46,2023-01-24 20:56:00,2023-01-24 21:20:18.916239696,,6,0.2,False,False,1,3
9C2BV,8V5GOZU3,Cancelled by Zipline,Thistle & Thread,71.59,4.12,12.73,0.0,2023-01-24 20:56:00,2023-01-24 21:15:24.305981838,Item Out of Stock,6,0.17,False,True,1,8
109DC,H3DBNXBM,Successful,Salt & Spectacle,61.09,3.51,11.15,0.0,2023-01-24 20:59:00,2023-01-24 21:08:15.023833074,,10,0.2,False,False,1,5
FMPRY,B9EJ6YP0,Successful,Hearthstone House,31.49,1.81,4.72,0.0,2023-01-24 21:00:00,2023-01-24 21:31:08.363949071,,7,0.17,False,True,1,4
Z8UUG,LWF99ILX,Successful,Noodle Theory,81.77,4.7,14.26,5.0,2023-01-24 21:03:00,2023-01-24 22:03:03.536257638,,4,0.17,False,False,1,9
HH5LF,0AMXE2NF,Successful,The Willow Snug,11.49,0.66,6.71,5.0,2023-01-24 21:15:00,2023-01-24 21:42:52.476511458,,8,0.2,False,False,1,2
K99BV,4T7CAMSO,Successful,Sage & Stone,14.4,0.83,2.16,0.0,2023-01-24 21:20:00,2023-01-24 21:53:41.600294592,,6,0.2,False,False,1,1
7UR23,MJAPYV25,Successful,Aura & Ash,13.48,0.78,4.01,5.0,2023-01-24 21:20:00,2023-01-24 21:38:26.671235556,,8,0.2,False,False,1,2
93ACZ,GD8LHRE7,Successful,Marrow,19.41,1.12,4.9,5.0,2023-01-24 21:26:00,2023-01-24 21:38:19.799472978,,4,0.2,False,False,1,2
N7NPR,FXDW9A5S,Successful,Crust,8.59,0.49,6.28,0.0,2023-01-24 21:33:00,2023-01-24 21:52:06.525782718,,9,0.2,False,False,1,1
98JRP,5DEVI5B9,Cancelled by Merchant,The Copper Kettle,17.37,1.0,4.6,0.0,2023-01-24 21:33:00,2023-01-24 21:46:52.632322326,Weather Downtime,9,0.12,False,False,1,1
DVYB4,P3APX88G,Successful,Brine,18.85,1.08,4.82,0.0,2023-01-24 21:40:00,2023-01-24 22:00:51.712788792,,10,0.2,False,False,1,2
0DW1M,4M8NMKWC,Successful,Obsidian Kitchen,68.16,3.92,13.21,5.0,2023-01-24 21:46:00,2023-01-24 22:22:04.057228013,,7,0.17,False,False,1,6
P7NL6,YEIC0OQF,Successful,Thistle & Thread,27.87,1.6,9.17,0.0,2023-01-24 21:46:00,2023-01-24 21:58:45.855611478,,9,0.17,False,True,1,3
3QN21,7JDUJY23,Successful,Marrow,28.04,1.61,6.2,0.0,2023-01-24 21:48:00,2023-01-24 22:17:56.440642944,,5,0.2,False,False,1,2
BMQW8,PJHYPS2G,Successful,Marrow,20.0,1.15,4.99,5.0,2023-01-24 21:53:00,2023-01-24 22:30:56.447907930,,7,0.2,True,False,1,2
VWS3K,AWWPVC0A,Successful,Crust,12.35,0.71,6.84,5.0,2023-01-24 21:55:00,2023-01-24 22:27:21.929915148,,8,0.2,False,False,1,2
WEDBC,SLO9NLUP,Successful,Zest,7.54,0.43,6.12,0.0,2023-01-25 08:03:00,2023-01-25 08:29:55.225545114,,7,0.12,False,False,1,1
QJD7B,SNPC5DT4,Successful,Hearthstone House,62.96,3.62,9.44,0.0,2023-01-25 08:03:00,2023-01-25 08:12:25.028060046,,8,0.17,False,False,1,7
KIKSM,PZD1SKZI,Successful,Zest,10.77,0.62,6.61,0.0,2023-01-25 08:06:00,2023-01-25 08:15:24.698047950,,10,0.12,False,False,1,1
3C54W,3GR87P04,Successful,Fork in the Road,33.38,1.92,7.0,0.0,2023-01-25 08:08:00,2023-01-25 08:32:06.363937140,,8,0.17,True,False,1,3
71UF0,CPGNM6HX,Successful,Kindle & Cane,17.23,0.99,4.57,5.0,2023-01-25 08:15:00,2023-01-25 08:28:34.059852636,,8,0.17,False,False,1,1
RLA8S,4OS9GXCP,Successful,Salt & Spectacle,50.79,2.92,9.61,5.0,2023-01-25 08:19:00,2023-01-25 08:29:03.300907092,,10,0.2,False,False,1,6
VZEOX,EJ75HSA5,Successful,Vellum,22.59,1.3,5.38,0.0,2023-01-25 08:22:00,2023-01-25 08:51:47.397404664,,7,0.17,False,False,1,2
0L725,94CL4OTG,Cancelled by Merchant,Zest,11.53,0.66,6.72,5.0,2023-01-25 08:24:00,2023-01-25 08:37:40.167634158,Merchant Not Accepting Orders,9,0.12,False,False,1,1
GWA44,YAA3M3JQ,Successful,The Copper Kettle,25.37,1.46,5.8,5.0,2023-01-25 08:26:00,2023-01-25 09:03:09.493137804,,6,0.12,False,False,1,2
PY1AE,5HSS7NW0,Successful,Thistle & Thread,21.13,1.21,8.16,4.23,2023-01-25 08:41:00,2023-01-25 08:54:11.639985018,,9,0.12,False,False,1,3
7T6UD,ZGRSPIW0,Successful,Fork in the Road,4.64,0.27,5.69,5.0,2023-01-25 08:47:00,2023-01-25 08:58:19.215265518,,8,0.12,True,False,1,1
EHUDS,SD4TR4GS,Successful,Zest,12.71,0.73,6.9,0.0,2023-01-25 08:47:00,2023-01-25 09:02:55.436045232,,9,0.12,False,False,1,1
PKR1I,2D3CBIWM,Successful,Zest,10.24,0.59,6.53,5.0,2023-01-25 08:52:00,2023-01-25 09:16:01.557076632,,9,0.12,False,False,1,1
CC3ZK,7RN7UQI6,Successful,Fork in the Road,9.38,0.54,6.4,5.0,2023-01-25 08:52:00,2023-01-25 09:11:02.312377968,,9,0.12,True,False,1,1
RMGJC,SJRN54MY,Successful,Zest,6.59,0.38,5.98,5.0,2023-01-25 08:53:00,2023-01-25 09:35:20.672109552,,7,0.12,False,False,1,1
E1ERV,JLKV7KIX,Successful,Fork in the Road,15.79,0.91,7.36,0.0,2023-01-25 08:59:00,2023-01-25 09:16:55.022314254,,8,0.12,True,False,1,1
LOFN1,E5B0NKME,Successful,The Copper Kettle,20.0,1.15,4.99,5.0,2023-01-25 09:08:00,2023-01-25 09:23:03.324164232,,9,0.12,False,False,1,1
